FundingOrgName,LeadROName,ProjectReference,ProjectCategory,PISurname,PIFirstName,PIOtherNames,Title,StartDate,EndDate,AwardPounds,ExpenditurePounds,FundingOrgId,LeadROId,PIId,ProjectId,GTRProjectUrl
STFC,University of York,ST/J000639/1,Research Grant,Laird,Alison,,"A time reversed measurement of the 18F(a,p)21Ne reaction",20/07/2011,19/01/2012,11773,,D7F4F462-0518-4784-908A-D12633C139B3,4C8B6E93-01E5-4C35-B017-762AA513CEC9,9EFD9BC8-26E8-470E-99EA-9E5C9CBCDAA4,A1DBC5AB-0D18-429E-A753-0EE36DCBEA63,http://gtr.rcuk.ac.uk:80/project/A1DBC5AB-0D18-429E-A753-0EE36DCBEA63
STFC,University of Glasgow,ST/G004471/1,Research Grant,O'Shea,Valentine,,Waferscale Processing of CdTe/CZT for Radiation Detection,01/11/2009,31/01/2013,312560,,D7F4F462-0518-4784-908A-D12633C139B3,D949B0B2-08E0-4BFC-963B-5E378E92BDDA,ED5A8E76-82DF-484D-8558-B3453D86D940,3BB332CD-1BA5-4127-844C-130F7DA40188,http://gtr.rcuk.ac.uk:80/project/3BB332CD-1BA5-4127-844C-130F7DA40188
STFC,University College London,ST/K006770/1,Research Grant,Ghag,Chamkaur,,UK INVOLVEMENT IN DIRECT DARK MATTER SEARCHES,01/01/2013,31/03/2015,93748,,D7F4F462-0518-4784-908A-D12633C139B3,3A5E126D-C175-4730-9B7B-E6D8CF447F83,C5842E40-11B3-4ED9-AEBD-0D936ECE332E,6961AF01-687F-45AE-83F8-0DF4A959431E,http://gtr.rcuk.ac.uk:80/project/6961AF01-687F-45AE-83F8-0DF4A959431E
STFC,University of Edinburgh,ST/M001733/1,Research Grant,Muheim,Franz,,2012 Consolidated Grant Supplement,01/10/2012,31/03/2014,5862,,D7F4F462-0518-4784-908A-D12633C139B3,F0F2AC58-F3D5-4F25-8E51-6AF679C5EBFA,AD343ACB-5E0D-4310-94E0-AE0E6E5C0D95,7CB98B81-FA1A-435D-B0D1-1291986D322E,http://gtr.rcuk.ac.uk:80/project/7CB98B81-FA1A-435D-B0D1-1291986D322E
STFC,University of Cambridge,ST/K001590/1,Research Grant,Horgan,Ronald,,Lattice QCD and the Standard Model of Particle Physics,31/01/2012,30/01/2013,1500000,,D7F4F462-0518-4784-908A-D12633C139B3,D1774113-D5D2-4B7C-A412-66A90FE4B96F,B259397E-2372-4734-A392-0E990DA9489A,4B6DAB14-F160-435D-BF55-0FC6B8F0D6ED,http://gtr.rcuk.ac.uk:80/project/4B6DAB14-F160-435D-BF55-0FC6B8F0D6ED
STFC,University of Glasgow,PP/F001118/1,Research Grant,Hough,James,,Investigations in Gravitational Radiation,01/10/2007,30/09/2010,7018920,,D7F4F462-0518-4784-908A-D12633C139B3,D949B0B2-08E0-4BFC-963B-5E378E92BDDA,1A2C8D33-33A7-4167-B505-5D3343C0FBD1,B3D785EB-9DC2-4A02-8BC9-0F1E8CBAF0DE,http://gtr.rcuk.ac.uk:80/project/B3D785EB-9DC2-4A02-8BC9-0F1E8CBAF0DE
STFC,University of Surrey,ST/H003819/2,Research Grant,Evans,Philip,,External beam therapy using very high energy electrons generated by laser-plasma wake-field accelerators,30/01/2013,29/05/2014,49986,,D7F4F462-0518-4784-908A-D12633C139B3,67B34D05-3A52-4A09-8FF9-F2398D60E246,0275454D-4FEC-4FDE-8A13-6ED31A4D624A,D2F930BA-4E4B-47C4-B159-1126BABC76B1,http://gtr.rcuk.ac.uk:80/project/D2F930BA-4E4B-47C4-B159-1126BABC76B1
STFC,University College London,SuperNEMO,Intramural,Waters,David,Simon,SuperNEMO PROJECT COORDINATION,01/04/2006,,,0,D7F4F462-0518-4784-908A-D12633C139B3,3A5E126D-C175-4730-9B7B-E6D8CF447F83,49F3259D-008B-4051-8A55-C8D98F9E1387,803CB915-3BBE-4901-B875-10488039F4BF,http://gtr.rcuk.ac.uk:80/project/803CB915-3BBE-4901-B875-10488039F4BF
STFC,University of Surrey,ST/I504932/1,Research Grant,Podolyak,Zsolt,,The AGATA Spectrometer,01/04/2010,30/04/2012,39703,,D7F4F462-0518-4784-908A-D12633C139B3,67B34D05-3A52-4A09-8FF9-F2398D60E246,154B3E6F-4820-4C47-80D1-5C945225FB36,724CF45F-F312-4BA6-BA4D-109DE067EE6F,http://gtr.rcuk.ac.uk:80/project/724CF45F-F312-4BA6-BA4D-109DE067EE6F
STFC,University of Oxford,ST/H002456/1,Research Grant,Davies,Roger,L,Astrophysics at Oxford: 2010-2015,01/04/2010,31/03/2013,2486340,,D7F4F462-0518-4784-908A-D12633C139B3,3EAE04CA-9D62-4483-B9C4-F91AD9F4C5A9,231F4ECF-BC25-4539-9665-2F30CC9754E5,BA51D6E4-5EBE-4C3E-AD6A-1015255E72F1,http://gtr.rcuk.ac.uk:80/project/BA51D6E4-5EBE-4C3E-AD6A-1015255E72F1
STFC,Imperial College London,ST/H002383/1,Research Grant,Dougherty,Michele,K,Imperial College Space Physics Rolling Grant,01/04/2010,31/03/2013,2089730,,D7F4F462-0518-4784-908A-D12633C139B3,46387D84-F71E-4B7D-8C7D-9C288F113510,A1535CF3-6716-44A5-B411-FAD7712C67BC,83724055-20D4-44B4-9EBE-0FAA0C7892B4,http://gtr.rcuk.ac.uk:80/project/83724055-20D4-44B4-9EBE-0FAA0C7892B4
STFC,Swansea University,PPA/A/R/2003/00278,Fellowship,Aarts,Gert,,Non-equilibrium Quantum Fields: from the early Universe to heavy-ion collisions,01/09/2004,31/08/2009,105387,,D7F4F462-0518-4784-908A-D12633C139B3,AB307619-D4FA-427E-A042-09DBEBA84669,F85F7B88-9272-458A-A4CF-BDC7977F6993,86D5ABE3-201C-450F-8C7D-0E3E4FB5F3B3,http://gtr.rcuk.ac.uk:80/project/86D5ABE3-201C-450F-8C7D-0E3E4FB5F3B3
STFC,University of Liverpool,ST/G001472/1,Research Grant,Casse,Gianluigi,,Development of Radiation-Hard Single-Sided Silicon Pixel Detectors using Planar p-type Technology,01/10/2008,31/12/2010,101568,,D7F4F462-0518-4784-908A-D12633C139B3,A0A585E0-6B0D-4643-A3A6-47943B4CBFEF,A1C90D8A-AD1C-42CE-9A4F-485B338D7F28,0D408BB3-FF60-4128-B1A8-1E50F8268F53,http://gtr.rcuk.ac.uk:80/project/0D408BB3-FF60-4128-B1A8-1E50F8268F53
STFC,University of Sheffield,ST/I000119/1,Research Grant,Costanzo,Davide,,GriddPP3 tranche2 NorthGrid Sheffield Grant,15/03/2010,31/03/2011,56500,,D7F4F462-0518-4784-908A-D12633C139B3,03D8AFBB-3EA5-4885-B036-BD4F9F4F9849,39067EE5-BEC8-43B8-A7EA-5EAD1A56933C,0DF9B25F-7BE1-4780-BBC4-1CE8A3F73EFE,http://gtr.rcuk.ac.uk:80/project/0DF9B25F-7BE1-4780-BBC4-1CE8A3F73EFE
STFC,University of Glasgow,ST/L002434/1,Research Grant,Bates,Richard,Laurence,LOW MASS LOW POWER RADIATION RESISTANT PIXEL MODULES,01/04/2014,30/09/2016,255341,,D7F4F462-0518-4784-908A-D12633C139B3,D949B0B2-08E0-4BFC-963B-5E378E92BDDA,B57E15E2-09A2-495B-AE36-09A086FFDE6B,F7EAFEDF-43B7-43B8-95F5-17F77A8CFC0B,http://gtr.rcuk.ac.uk:80/project/F7EAFEDF-43B7-43B8-95F5-17F77A8CFC0B
STFC,Diamond Light Source,ST/F001665/1,Research Grant,Alianelli,Lucia,,Nanofocusing optics for synchrotron radiation instrumentation,01/06/2008,30/11/2011,333995,,D7F4F462-0518-4784-908A-D12633C139B3,07883787-C252-44BB-81D1-81AECF29A9A1,D42CF691-ED64-484E-91C3-AF41D99FB3F2,AEC00C51-54AF-4FCE-B47E-1EB72831B344,http://gtr.rcuk.ac.uk:80/project/AEC00C51-54AF-4FCE-B47E-1EB72831B344
STFC,University of Liverpool,ST/I000097/1,Research Grant,Hutchcroft,David,,Provision of Tier-2 computer hardware and system support from February 2010 to March 2011.,01/02/2010,31/03/2011,128122,,D7F4F462-0518-4784-908A-D12633C139B3,A0A585E0-6B0D-4643-A3A6-47943B4CBFEF,0E495BF9-8DB3-40FF-B786-493D2EA9ECDF,AEF69EFE-89ED-4228-B643-20282F9F7352,http://gtr.rcuk.ac.uk:80/project/AEF69EFE-89ED-4228-B643-20282F9F7352
STFC,University College London,PP/E002366/1,Research Grant,Muller,Jan-Peter,,Origin and evolution of the outflow channels on Mars using HRSC 3-D imaging,01/09/2007,31/10/2010,366679,,D7F4F462-0518-4784-908A-D12633C139B3,3A5E126D-C175-4730-9B7B-E6D8CF447F83,C0530AC3-EE9C-40E7-B664-C6EFF9A71610,28734737-0595-4428-8459-1C444AEE1126,http://gtr.rcuk.ac.uk:80/project/28734737-0595-4428-8459-1C444AEE1126
STFC,Brunel University,PP/E002803/1,Research Grant,Hobson,Peter,Robert,Support for the contribution at Brunel University to the London Tier-2 Centre for GRIDPP3,01/06/2008,31/05/2011,315764,,D7F4F462-0518-4784-908A-D12633C139B3,BECA2763-0902-40AA-8DB2-836A5731CF58,2FBCDF15-08D5-4EF2-993F-79D160F7B6C9,8EB1ED40-5224-4A54-BC50-200195B65C9F,http://gtr.rcuk.ac.uk:80/project/8EB1ED40-5224-4A54-BC50-200195B65C9F
STFC,University of Cambridge,ST/F002483/1,Research Grant,Wyatt,Mark,Charles,Debris disks in extrasolar planetary systems,23/02/2009,22/04/2009,271068,,D7F4F462-0518-4784-908A-D12633C139B3,D1774113-D5D2-4B7C-A412-66A90FE4B96F,8B12335B-97AB-4EE5-9686-805EE95533EB,B6D525AA-4D53-48B9-8DB6-1949FFE34B80,http://gtr.rcuk.ac.uk:80/project/B6D525AA-4D53-48B9-8DB6-1949FFE34B80
STFC,Queen's University of Belfast,ST/G000921/1,Research Grant,Keenan,Francis,Paul,PATT Linked Grant for observational astrophysics at QUB: 2008 - 2010,01/10/2008,30/09/2010,41678,,D7F4F462-0518-4784-908A-D12633C139B3,6DF12A24-BEFF-40FA-9A8E-D79B6BFDF346,55205963-398D-4FC0-8DD9-9DBB4CF1260A,CE9BE93D-F3ED-44EB-9217-13410893EA47,http://gtr.rcuk.ac.uk:80/project/CE9BE93D-F3ED-44EB-9217-13410893EA47
STFC,University of Cambridge,ST/M000079/1,Research Grant,Hommels,Leonard,Bart,Investigation of Silicon-Carbide (SiC) Transistors as High-Voltage switches for SLHC detectors,01/02/2014,31/03/2014,16618,,D7F4F462-0518-4784-908A-D12633C139B3,D1774113-D5D2-4B7C-A412-66A90FE4B96F,C66AECF2-8D0E-4B7D-AD6E-255380EC096A,BEA31B0C-AB33-432B-BD01-172067CE6693,http://gtr.rcuk.ac.uk:80/project/BEA31B0C-AB33-432B-BD01-172067CE6693
STFC,University of Edinburgh,ST/H008845/1,Research Grant,Kenway,Richard,Donovan,Computing Resources and Software Support for the UKQCD Physics Programme,01/11/2009,31/10/2012,3167370,,D7F4F462-0518-4784-908A-D12633C139B3,F0F2AC58-F3D5-4F25-8E51-6AF679C5EBFA,96068FA7-53CD-4DE9-A638-104C1685A725,6C2F2B00-CA4D-4ECB-9E03-1DF7C3B36716,http://gtr.rcuk.ac.uk:80/project/6C2F2B00-CA4D-4ECB-9E03-1DF7C3B36716
STFC,The University of Manchester,ST/K002252/1,Research Grant,McFiggans,Gordon,Bruce,Particle Size Magnifier for Fundamental Nucleation Studies,01/03/2013,31/01/2014,15481,,D7F4F462-0518-4784-908A-D12633C139B3,E5AFE7E4-FF5D-4FF1-B50B-E04A6DF7D791,A757DCA4-11A9-4E31-A909-4178F9A4326C,DFB3024C-F269-42F7-A51A-14E461243770,http://gtr.rcuk.ac.uk:80/project/DFB3024C-F269-42F7-A51A-14E461243770
STFC,University of Birmingham,PPA/G/S/2002/00652,Research Grant,Vecchio,Alberto,,UK involvement in the Advanced LIGO Gravitational Wave Project,01/06/2003,31/03/2011,1427000,,D7F4F462-0518-4784-908A-D12633C139B3,818CD6C9-61EE-41F2-9F37-0C7A8F43E25D,B543AAEC-7EF8-4528-981A-3BB0650938B8,5E4594A3-1001-41A9-8785-1DD91C0BB7DF,http://gtr.rcuk.ac.uk:80/project/5E4594A3-1001-41A9-8785-1DD91C0BB7DF
STFC,University of Oxford,ST/M003604/1,Research Grant,Kraus,Hans,,LZ UK Dark Matter Experiment,01/04/2015,31/03/2018,318277,,D7F4F462-0518-4784-908A-D12633C139B3,3EAE04CA-9D62-4483-B9C4-F91AD9F4C5A9,4E40F83E-FE19-4216-AE3E-CB1EB3D957CE,7B14302D-D769-48E6-BD84-1E0E8454DCF7,http://gtr.rcuk.ac.uk:80/project/7B14302D-D769-48E6-BD84-1E0E8454DCF7
STFC,University of Oxford,ST/J000744/1,Fellowship,Burrows,Philip,Nicholas,Knowledge Exchange Fellow,01/04/2012,31/03/2016,209084,,D7F4F462-0518-4784-908A-D12633C139B3,3EAE04CA-9D62-4483-B9C4-F91AD9F4C5A9,48F8D6D0-B4F0-4B5D-A387-472470C67FAD,7B28D6FE-9F26-4D57-9932-1F578E9B65A1,http://gtr.rcuk.ac.uk:80/project/7B28D6FE-9F26-4D57-9932-1F578E9B65A1
STFC,Heriot-Watt University,ST/H005595/1,Fellowship,Thomson,Robert,Roderick,Astrophotonic applications of ultrafast laser inscription,01/06/2010,31/05/2015,464936,,D7F4F462-0518-4784-908A-D12633C139B3,E5A82D2C-5AD4-488A-ACFF-566345A5D6DA,AFDF165E-4830-4B13-A8A6-8B7E7BA04E93,ED072AC4-17E3-40F4-B7D5-15648CB0FC59,http://gtr.rcuk.ac.uk:80/project/ED072AC4-17E3-40F4-B7D5-15648CB0FC59
STFC,"Queen Mary, University of London",ST/M006743/1,Research Grant,McOwan,Peter,William,Science on Stage - Illuminating Science Education Festival 2015,13/04/2015,12/10/2015,9775,,D7F4F462-0518-4784-908A-D12633C139B3,D5337A10-AC8A-402A-8164-C5F9CC6B0140,8468C481-F977-4EDF-90F6-4E834956AECE,22F4269C-FF1B-4AB3-9421-276ECCB4395B,http://gtr.rcuk.ac.uk:80/project/22F4269C-FF1B-4AB3-9421-276ECCB4395B
STFC,University of Sheffield,PP/D002060/1,Research Grant,Crowther,Paul,,From dust to dust: Massive stars at early and late evolutionary phases,01/10/2006,30/09/2009,155993,,D7F4F462-0518-4784-908A-D12633C139B3,03D8AFBB-3EA5-4885-B036-BD4F9F4F9849,5783BA7D-7EFF-4CD5-B967-44269DAC8D69,A2F3DA79-2639-4F6A-8856-219577594B23,http://gtr.rcuk.ac.uk:80/project/A2F3DA79-2639-4F6A-8856-219577594B23
STFC,Imperial College London,ST/G001901/1,Research Grant,Jaffe,Andrew,Howard,Extragalactic Astrophysics and Cosmology at Imperial College London,01/04/2009,31/03/2012,1379140,,D7F4F462-0518-4784-908A-D12633C139B3,46387D84-F71E-4B7D-8C7D-9C288F113510,C731048F-D0D1-403C-9FCA-E6F7E259ACA0,2551E998-4E71-4C32-9D42-1C9D442817D5,http://gtr.rcuk.ac.uk:80/project/2551E998-4E71-4C32-9D42-1C9D442817D5
STFC,University College London,ST/K001558/1,Research Grant,Thomas,Jennifer,Anne,MINOS+ Physics preparation Research Associate,09/04/2012,08/05/2014,155756,,D7F4F462-0518-4784-908A-D12633C139B3,3A5E126D-C175-4730-9B7B-E6D8CF447F83,80391E90-07A9-4277-A73F-7668D6325A68,9B58B809-146D-4ECE-9CCD-1B998C6DA39C,http://gtr.rcuk.ac.uk:80/project/9B58B809-146D-4ECE-9CCD-1B998C6DA39C
STFC,"Queen Mary, University of London",ST/G000565/1,Research Grant,Spence,William,J,"String theory, gauge theory and duality",01/10/2008,30/09/2011,1405740,,D7F4F462-0518-4784-908A-D12633C139B3,D5337A10-AC8A-402A-8164-C5F9CC6B0140,1DE4D70D-B6E9-4126-8F02-1F161705184D,EB25C779-A9DE-4687-8F93-1569B4730BB0,http://gtr.rcuk.ac.uk:80/project/EB25C779-A9DE-4687-8F93-1569B4730BB0
STFC,University College London,ST/M003981/1,Research Grant,Ghag,Chamkaur,,The LUX-ZEPLIN (LZ) Dark Matter Search,01/04/2015,31/03/2018,346111,,D7F4F462-0518-4784-908A-D12633C139B3,3A5E126D-C175-4730-9B7B-E6D8CF447F83,C5842E40-11B3-4ED9-AEBD-0D936ECE332E,3542D293-B5C8-4656-A332-1E6E08D0D252,http://gtr.rcuk.ac.uk:80/project/3542D293-B5C8-4656-A332-1E6E08D0D252
STFC,University of Reading,ST/M000281/1,Research Grant,Shine,Keith,Peter,Measuring weak water vapour absorption using a supercontinuum source (MASS),01/01/2015,30/06/2015,7873,,D7F4F462-0518-4784-908A-D12633C139B3,E89C3602-0FB4-4044-A918-58966B8A10B2,C057C482-104C-4DBA-8C6F-3230AA1F8357,FB9CD2B5-DF85-4C7C-AA11-1AB5EA760A3C,http://gtr.rcuk.ac.uk:80/project/FB9CD2B5-DF85-4C7C-AA11-1AB5EA760A3C
STFC,University of Cambridge,ST/H00243X/1,Research Grant,Hewett,Paul,,Galaxy formation and evolution 2010 - 2015,01/04/2010,31/03/2013,2849370,,D7F4F462-0518-4784-908A-D12633C139B3,D1774113-D5D2-4B7C-A412-66A90FE4B96F,E8D31736-D91C-423D-AC5C-AAB8A13534ED,1630CA97-1299-41DB-8D9B-1F80B92564CB,http://gtr.rcuk.ac.uk:80/project/1630CA97-1299-41DB-8D9B-1F80B92564CB
STFC,University of Warwick,ST/M006492/1,Research Grant,Marsh,Thomas,,"PATT-linked grant for Warwick Astronomy &amp; Astrophysics Group, April 2015 to March 2017",10/05/2015,09/05/2017,23280,,D7F4F462-0518-4784-908A-D12633C139B3,B6FB652A-60C3-48DD-9A33-075D1F759B48,F6C6D8EE-8062-482D-8826-119457404CA1,CBBD1E71-D8C6-450F-AAE4-235E8DC65CD8,http://gtr.rcuk.ac.uk:80/project/CBBD1E71-D8C6-450F-AAE4-235E8DC65CD8
STFC,University of Liverpool,ST/M002225/1,Research Grant,Dennis,Louise,,Lego Rovers Evolution,15/09/2014,14/09/2016,8996,,D7F4F462-0518-4784-908A-D12633C139B3,A0A585E0-6B0D-4643-A3A6-47943B4CBFEF,8A35EA91-4629-458E-8BD9-99DEA60A2362,3C6748D3-5CCE-4A51-B653-31CA010EC9A9,http://gtr.rcuk.ac.uk:80/project/3C6748D3-5CCE-4A51-B653-31CA010EC9A9
STFC,University of Birmingham,EP/D076439/1,Research Grant,Tungate,Garry,,Laser spectroscopy of Radioactive Isotopes,01/09/2006,28/02/2011,574920,,D7F4F462-0518-4784-908A-D12633C139B3,818CD6C9-61EE-41F2-9F37-0C7A8F43E25D,3B6DA042-A569-4A1C-A6BB-2115FB56AC9E,86C19C58-9072-4CD9-A588-2847108D125A,http://gtr.rcuk.ac.uk:80/project/86C19C58-9072-4CD9-A588-2847108D125A
STFC,University of Portsmouth,ST/N00180X/1,Research Grant,Percival,William James,,Euclid Phase II Continuation Grant,01/04/2015,30/06/2020,1019090,,D7F4F462-0518-4784-908A-D12633C139B3,955C55E8-783E-4842-BB2C-2D275A3CAF82,10DBD492-A202-4C80-B159-618899DA70EF,9AFB8736-341B-4AA6-A812-1DDC1DFF2A21,http://gtr.rcuk.ac.uk:80/project/9AFB8736-341B-4AA6-A812-1DDC1DFF2A21
STFC,University of Portsmouth,ST/M004708/1,Research Grant,Thomas,Daniel,,Dark Energy Survey: Y2 Observing Shift,16/09/2014,15/10/2014,2137,,D7F4F462-0518-4784-908A-D12633C139B3,955C55E8-783E-4842-BB2C-2D275A3CAF82,9B781052-8228-47C9-A6B4-CDF61E73F2D6,D8305527-A9CB-4F0C-8BE8-1D9E1398A93D,http://gtr.rcuk.ac.uk:80/project/D8305527-A9CB-4F0C-8BE8-1D9E1398A93D
STFC,The Natural History Museum,ST/G002983/1,Research Grant,Russell,Sara,,Formation of the earliest solids: Clues from 26Al,01/09/2009,29/08/2012,231299,,D7F4F462-0518-4784-908A-D12633C139B3,B2F6103D-47D2-486A-8F7C-C62362BAACD9,2322DC8D-FBB5-4AEB-8C55-C4F3C39892E4,D9053A16-3F27-41FC-8384-2065D78E1B21,http://gtr.rcuk.ac.uk:80/project/D9053A16-3F27-41FC-8384-2065D78E1B21
STFC,University of Cambridge,ST/M004007/1,Research Grant,Thomson,Mark,Andrew,MicroBooNE,01/04/2015,30/09/2017,144581,,D7F4F462-0518-4784-908A-D12633C139B3,D1774113-D5D2-4B7C-A412-66A90FE4B96F,310F55B6-2936-4403-9449-920739843816,E012EFFC-9602-44D1-B83E-1E3229ADA158,http://gtr.rcuk.ac.uk:80/project/E012EFFC-9602-44D1-B83E-1E3229ADA158
STFC,University of Sheffield,ST/M002012/1,Research Grant,Littlefair,Stuart,,A PATT linked grant for Sheffield Astronomy,20/10/2014,19/10/2016,23282,,D7F4F462-0518-4784-908A-D12633C139B3,03D8AFBB-3EA5-4885-B036-BD4F9F4F9849,81DEBB26-2779-41B3-9279-26E477DBB82A,111E064F-94B9-4BBA-9FC6-214A3BA839C2,http://gtr.rcuk.ac.uk:80/project/111E064F-94B9-4BBA-9FC6-214A3BA839C2
STFC,The University of Manchester,ST/M001253/1,Research Grant,Gilmour,James,Duncan,Cosmochemistry and Planetary Science at the University of Manchester,01/04/2015,31/03/2018,1621500,,D7F4F462-0518-4784-908A-D12633C139B3,E5AFE7E4-FF5D-4FF1-B50B-E04A6DF7D791,FA1E8177-C940-48FF-ADA8-939FA9ACDF0B,51D484E3-D2DB-40AF-94F7-24A96A968A41,http://gtr.rcuk.ac.uk:80/project/51D484E3-D2DB-40AF-94F7-24A96A968A41
STFC,University of Oxford,ST/G002266/2,Research Grant,Aigrain,Suzanne,,Transiting planets with the CoRoT space mission,18/01/2010,31/03/2012,242685,,D7F4F462-0518-4784-908A-D12633C139B3,3EAE04CA-9D62-4483-B9C4-F91AD9F4C5A9,5B7CD634-7250-48B0-B01D-3FE496197FD0,16252C5C-5A43-4CC6-A9D7-25D25C6A65C8,http://gtr.rcuk.ac.uk:80/project/16252C5C-5A43-4CC6-A9D7-25D25C6A65C8
STFC,University of York,EP/D035163/1,Research Grant,Barton,Charles,,Nuclear structure studies of radioactive nuclei via Coulomb excitation reactions with a large acceptance Bragg detector at an ISOL facility,27/03/2006,26/03/2009,125517,,D7F4F462-0518-4784-908A-D12633C139B3,4C8B6E93-01E5-4C35-B017-762AA513CEC9,9A5829D4-5903-41BC-BEBD-8C1BF461279D,2FB60600-AF6A-47BC-87B2-2873B106453F,http://gtr.rcuk.ac.uk:80/project/2FB60600-AF6A-47BC-87B2-2873B106453F
STFC,University of Edinburgh,ST/H000909/1,Research Grant,Playfer,Stephen,,Experimental Particle Physics at the University of Edinburgh,01/10/2009,31/03/2011,330095,,D7F4F462-0518-4784-908A-D12633C139B3,F0F2AC58-F3D5-4F25-8E51-6AF679C5EBFA,B15CB5FE-F9EE-40C0-B0F8-407994245F33,2FE58C31-BA8E-42BB-A36D-2D252C674F72,http://gtr.rcuk.ac.uk:80/project/2FE58C31-BA8E-42BB-A36D-2D252C674F72
STFC,University of York,ST/H001883/1,Research Grant,Laird,Alison,,"18F abundance and the 18F(p,g)19Ne Reaction",05/05/2009,04/08/2009,7135,,D7F4F462-0518-4784-908A-D12633C139B3,4C8B6E93-01E5-4C35-B017-762AA513CEC9,9EFD9BC8-26E8-470E-99EA-9E5C9CBCDAA4,A9CF5374-1356-4324-9CCA-1A5E6089E1D9,http://gtr.rcuk.ac.uk:80/project/A9CF5374-1356-4324-9CCA-1A5E6089E1D9
STFC,University of Cambridge,ST/F002998/1,Research Grant,Hawking,Stephen,,Fundamental Physics and Observational Cosmology,01/04/2008,31/03/2011,1666240,,D7F4F462-0518-4784-908A-D12633C139B3,D1774113-D5D2-4B7C-A412-66A90FE4B96F,DEC2F2A6-4ABE-41E3-9F75-2D7751885583,099C0101-F168-40DD-A447-2270E95DC6F5,http://gtr.rcuk.ac.uk:80/project/099C0101-F168-40DD-A447-2270E95DC6F5
STFC,University of Edinburgh,ST/H008594/1,Research Grant,Peacock,John,Andrew,Travel support for Edinburgh PATT observers 2010-2012,01/04/2010,31/03/2012,24542,,D7F4F462-0518-4784-908A-D12633C139B3,F0F2AC58-F3D5-4F25-8E51-6AF679C5EBFA,F3FD6212-B43D-432D-AECA-F656D483F9AC,1EE0AC1E-3CB5-47BD-9CD9-2800145D6CF5,http://gtr.rcuk.ac.uk:80/project/1EE0AC1E-3CB5-47BD-9CD9-2800145D6CF5
STFC,Imperial College London,PP/D001986/1,Research Grant,Morgan,Joanna,Victoria,"3D numerical modeling of high-velocity impacts: cratering rates on Venus, interaction between the ejecta and atmosphere, obliquity of the K-T impact.",02/07/2006,01/01/2009,11752,,D7F4F462-0518-4784-908A-D12633C139B3,46387D84-F71E-4B7D-8C7D-9C288F113510,536D2ED7-1FF8-4A49-BA02-39435CE4A17B,B741544A-5A84-4FE5-A6ED-1A4D4369D53A,http://gtr.rcuk.ac.uk:80/project/B741544A-5A84-4FE5-A6ED-1A4D4369D53A
STFC,University of Oxford,PP/D005574/1,Fellowship,Cappellari,Michele,,A stringent test of the galaxy formation paradigm: detailed modeling of the dynamics and stellar population of the Milky Way,01/09/2006,30/09/2010,416675,,D7F4F462-0518-4784-908A-D12633C139B3,3EAE04CA-9D62-4483-B9C4-F91AD9F4C5A9,2C3A3DC3-DE73-45F8-B64F-3B38AC9FF100,09E9EACF-639D-4FAF-AE5F-14CEA2804675,http://gtr.rcuk.ac.uk:80/project/09E9EACF-639D-4FAF-AE5F-14CEA2804675
STFC,"Royal Holloway, University of London",ST/K001264/1,Research Grant,Cowan,Glen,,Particle Physics STFC Consolidated Grant 2012,01/10/2012,30/09/2016,1922080,,D7F4F462-0518-4784-908A-D12633C139B3,7A0397DD-E0C6-4EA3-8031-B841D2503C4D,4ED3F4CB-2C60-4CE7-9A15-52F8271CEC6F,0A2A4491-D8F4-429B-97DE-1966A5631A65,http://gtr.rcuk.ac.uk:80/project/0A2A4491-D8F4-429B-97DE-1966A5631A65
STFC,University of Glasgow,ST/L000741/1,Research Grant,Fletcher,Lyndsay,,Consolidated Grant in Solar and Plasma Astrophysics,01/04/2014,30/09/2017,901408,,D7F4F462-0518-4784-908A-D12633C139B3,D949B0B2-08E0-4BFC-963B-5E378E92BDDA,6CC4A3A6-D7B3-4D96-9194-CA4A4EF8A072,0C2BFD18-1F5B-4A4F-94B6-17486BA4069D,http://gtr.rcuk.ac.uk:80/project/0C2BFD18-1F5B-4A4F-94B6-17486BA4069D
STFC,University of Central Lancashire,ST/H504362/1,Research Grant,Bewsher,Danielle,,Living with a star,01/01/2010,31/12/2011,7000,,D7F4F462-0518-4784-908A-D12633C139B3,AEC15D5A-BFD5-4D34-978F-500C126C4FDC,BC3DE912-639E-40B4-9682-129D1FAA1780,A1050364-57D5-4724-94F4-13E02583F366,http://gtr.rcuk.ac.uk:80/project/A1050364-57D5-4724-94F4-13E02583F366
STFC,University of Glasgow,ST/J000019/1,Research Grant,Strain,Kenneth,Alexander,UK Involvement in the Operation of Advanced LIGO,01/08/2011,31/07/2015,440881,,D7F4F462-0518-4784-908A-D12633C139B3,D949B0B2-08E0-4BFC-963B-5E378E92BDDA,BCDCA6A1-53BF-4428-8581-B4C28B7F71F2,06A5D6A2-4577-49AB-9919-1FAFC49BF38E,http://gtr.rcuk.ac.uk:80/project/06A5D6A2-4577-49AB-9919-1FAFC49BF38E
STFC,University College London,ST/J001511/1,Research Grant,Lahav,Ofer,,UCL Astrophysics Consolidated Grant 2012-2015,01/04/2012,30/09/2015,1883130,,D7F4F462-0518-4784-908A-D12633C139B3,3A5E126D-C175-4730-9B7B-E6D8CF447F83,6DD64232-0BC1-4453-868C-420F11A04A12,1919BAB1-28CE-41E8-BA52-1F1F8AC78372,http://gtr.rcuk.ac.uk:80/project/1919BAB1-28CE-41E8-BA52-1F1F8AC78372
